,order_id,customer_id,customer_city,tiempo_entrega_menor_8
24317,d8e47a9014bdfe7e7d0d26b8a245d785,d811f93b6445bda2c5efbe61b0d881cf,sao paulo,True
24319,94af94e55976f5fdd5048f5166123639,a886076b68135034ad8b4b3cfa8efdb0,rio de janeiro,False
24320,747517fa441ebfa91a5cd254702353ed,3170d89b96f61be4fd054833a50a5a53,sao paulo,True
24321,5f19271c1eb0a8eb0a1efed995df752b,0551b1b0b246b2433f94f989661aea95,sao paulo,False
24325,c5e30f4818a17e20a66b7277cd2eda07,4607b5869fcea2fc6ffa85f57322cf8c,rio de janeiro,False
24327,bfa69a49568b6a506bd99efd224056b6,ffbbb95cb0540341b9900df515ba893e,rio de janeiro,False
24331,8e0e3b77770b10f595b5c27e62efd4e4,ac0d00f96a6aacf450f7760968d811c9,sao paulo,False
24335,dac85d3cab0888e36afc2fdc41ecf316,2dcab4404892ffbd359bab47cb5898d8,rio de janeiro,False
24336,7416b68f6acd9fa1b73d37eafcf94975,0a51c8dc5002bbeb689ecf79406d1463,sao paulo,False
24338,316f68b737bb9d1e24ca9a1d4de6f352,298aeb3893e2ab07eae2950da9635e0f,rio de janeiro,True
24339,e27a78bc8f647d6ce9c8b295bada702d,b44685cad72c65c19493d724131eef10,rio de janeiro,False
24342,74f5165a6e6e8adda316b90e58856eda,44aacc0f416f18e5e9e313adcdbb1cde,sao paulo,True
24350,544250ab4d14beef8f5e85c91ba932dd,a9c4afe35d4118f574a3173117e1a3a8,belo horizonte,False
24353,530b947c3a33112e9d1b807557aabe41,4576c33f528da318e87dc01cf7504004,guarulhos,True
24356,bdd6b2438d59a554a92624258e321354,925055020d3da2a5a903a5c08e0accd9,sao paulo,False
24357,0cdc74fe3f18369cdc397f87a9c4a737,093afa5e2f16785b06a54179fdc986c2,brasilia,False
24358,80b822f372e31deefa128214a3380eff,5636e32c90d30cebaeb91ab447abd96b,sao paulo,False
24364,824a8fc017adc80f979335a8477eb7cb,e7e1263e931c8df1462ecaaf16ead4a3,curitiba,False
24365,3942129663d1d1392c8da657a08422a4,5d2ec729a53068e4a9a9d1ab4a428d17,belo horizonte,False
24372,64a0069bcf4240b9246d1f9b7ed61825,83b89cf9c779a9cd373086ac6bfe4216,sao paulo,True
24378,47afd7b910ff2244e70dcaa59937755e,68931e60997eaddd5fb1192e138522c6,rio de janeiro,False
24383,623ad958e8a30b32e7b64d28aac09059,d25b289dca5da7b5bc3781ddf068270c,rio de janeiro,False
24386,4331b358b6444eb8646111a7e7ee41a9,2fe41af4567a61030ca34a12594e0316,belo horizonte,False
24387,383adbaf853206e2dea04ba16c94f20a,d666ef2c560cf609bd8e19fad99350b4,sao paulo,True
24388,2c8ad966b56668262728f44fbe18c4f5,1deefde8db592ffd43422b02906baba6,salvador,False
24391,27687629d1e64c201354bd2599e86782,b01592e974c5b73b5adc1cafc1ebb7e9,sao paulo,False
24394,aba142e1b0636b0e443cbe4ce0a93e43,ace9efacd99682fd1afabe6bb12b8024,rio de janeiro,False
24395,ef69d6f02be07ca6809eb8262e293157,40695e92613f8b181d9137e6491402e9,belo horizonte,False
24403,ba7243ecb3b63c80579ba1d4c34e277c,9e7bf73e5f989fb8530281d93a6faa0d,curitiba,False
24404,d4b0a5abcc91e1b1300743ab94ab1fcf,7f0eb06f3d665e1f3de64301a663056c,sao paulo,False
24406,f64c7fd99793f1416dea0acbf3d9892f,cb1134effa844529035effe06a2ae01d,sao paulo,False
24416,847a065b23a7d02398792f10f38a9b12,6a6235b58e3f03afd459bde7580a5ca0,belo horizonte,False
24427,ad9671d9fd8a26cd77fb4addb38f7463,36e69765211e0ea6fa0d0f33a5d3a15a,sao paulo,False
24428,9dd961aa6268f666f626787499250308,a259501a0af89f46dd6e8a591e8221cc,sao paulo,True
24430,3e01278f6cf7cd9f094f320a1d2a8e5f,e1498108bfb9fdf2777cab12a50ad36e,sao paulo,False
24431,a1deb5a1e93bdf89bc4e5e00ec3691d6,00949af96107ff1f55bc0f09e913686d,sao paulo,True
24433,4c18e8ddd12e99c9a83af114dd400891,674f10fb94cd875e1fb71c490dfe9446,campinas,False
24434,fa63bd85298f3d5a0d7750094e271e57,6af7f8410a3e4bdf3a8a138c9a0bc2f8,belo horizonte,False
24437,5ae462adc9fc09ec40e8eb915cecb4ca,653136f490bd263f8aa1b687e32cd6f4,sao paulo,True
24438,1415ba1a8d324d2a63d74fb8e55145c8,6819b3d1de095558244839b7aa7be148,curitiba,False
24440,6967b2016aa2f75c1547e72d299a82d4,ad2dd8c90eb7db839a1baa477318982d,sao paulo,False
24441,205600cda4d43b1596093a3297908ea5,3dc77678850c657617eda579624570e2,brasilia,False
24443,15aaee8363bb9a9c8c77e095cf45ef5f,6f201a0062d12408fb6ac9f1e6395bd7,salvador,False
24448,8efa32589faa9ab3d9fb06ab4f2bceb7,a6e8fce51cea4eaa262c715df087aede,curitiba,False
24451,ca122923041cbd981088cb1f28cb86cb,f177505ed902d9043faa6798e4881af6,rio de janeiro,False
24452,f83bab059faa2a4560be63dad351763a,1b4521b13c7a4e9ced82aa5192725da3,sao paulo,False
24453,ab7a53a8e94cab448240ff654797c44e,2f751d53058e28b3d51ad54852cc9c5e,sao paulo,True
24456,56ee0507f806ad1a079e2905d5beff09,9919279bb9d90740dc78c930d5a2596e,rio de janeiro,False
24465,ae2a64ff575a69e9f700def24f6b05e1,7852374b87ec17bf7fb1fb0aee3b9a43,sao paulo,True
24466,375c5afd2ca7bebe7227faae4dd01aa9,a217741046240aa9256eff40536e90e6,rio de janeiro,True
24469,3fda50110c900229fd819d3b41c88626,16ceebbf32f67216a75f6b47508e5cf3,sao paulo,True
24471,a31d01c5e7788d70334ff10309791055,d08af6caca2e5ae78e50b3e87c72d52f,curitiba,True
24481,aa8adac0e00cc6ceffb7b5f3548e5c9c,173670e79fa6edd507aee6d9d17e1be4,sao paulo,False
24484,ddf02da047a1c300e78346fe13f7e862,1762d969fa7c868c95decf19211d08af,belo horizonte,False
24488,c7068b2d09a51ca53dd0a06c2526be34,1ad694b547c3ea9f07c1257306fc67ff,sao paulo,True
24496,dd6ee4d96f0f3cf1432c3b82818e0387,34c75c5903ab645174b88573e1950dc9,sao paulo,False
24497,4be354605f898bd7290366706f07d622,c32f33e3925ff7ae6c926ab877813c07,brasilia,False
24498,72a29a34308d7f62487412864e45db51,1a19124c6250a1dd852aed6824b9bac5,brasilia,False
24502,0c2b0060d3c030936fff3266c4224733,a7b81cf24e2a3d1fbdb932dad8ae8e2f,sao paulo,False
24503,a470178a33b34c1e9a3f2eaafff55763,38a207eb1095e45ba5d6a3fae5112be2,sao paulo,True
24505,3012c36a0f6377ec543f931bf33923d9,87e46784e51e259b907957c54c22cb5f,brasilia,False
24506,7ec740ecb9d6f73b2e80bbc93dd784ca,c64cdd0013964702894b7d0d942b034f,sao paulo,True
24507,ebc0d4d91f884f9dc7983f079d1bde7f,d66844e2865d7000a3ec9e3a81ed0bf1,sao paulo,True
24508,b009bb39092cf13a92060169b3d8bfc5,01cd4f08b8b1bcba4125cff64d2ebc94,brasilia,False
24510,a28814d7900a79b375c4f1aa2d2e1006,64e2c043d20edb351bf9894c45475e80,belo horizonte,True
24515,782d3bc431fb7dfe50633f53fff4ac62,896989a5e9110fb3c1301a9f5ae7ee93,sao paulo,True
24516,e73e3170000c0a93c0470e40aa0ccf91,2212507bd8c4ceb9bbc149e4ad1b66d2,guarulhos,True
24519,6e116aaaf479cdcaa8a1262489a07086,4358412d9f188946dff16379af43b066,sao paulo,False
24522,5ba8500dac4dd5b631b8a82bce2400c4,cec09b32ae4d0d0cbaa540645255210c,belo horizonte,True
24523,818996ea247803ddc123789f2bd6046b,19b1122a589ca4893fcce3cb209abba8,rio de janeiro,False
24524,2adb2f19ddcdf638f5c1284f84e4fe18,bb3b8ba65c06bcbe68a062e28fa27adf,sao paulo,False
24525,17e74a3ed820df41b9bcfe9aeb73aef4,7c08ab0ad22ad42e8f4d13e0047c79fb,sao paulo,False
24526,f9068fc0240e1cf103d53197f7820a13,ac1fff69bbed8bc328508d6f18dc265f,sao paulo,False
24528,01677846a819fff5fc22d43d61e58367,d83f1643bc89dfc8516c6c2a11f46258,rio de janeiro,True
24536,55c5ffea3ddcde9c94cf5218e02be4cc,616b84358bb0e1897e5f5b2bcaa6a241,rio de janeiro,False
24537,b563a6894c8dac532fb2865e5581c3f6,78fcad4ad52f1de8696c574e824cbac4,belo horizonte,False
24540,3784bc92c8ff0ca207ed55629e5df7e9,34b9bca8f3dbf57f921bb8cf2e276be0,sao paulo,False
24541,83314981d658f63a24c17fb1133e2c74,154df1bc4015dcbf9423f52bb190abff,guarulhos,True
24543,4914b5077b095b26dbd6edf293259136,c118045fa1e7f9e09a5eed9130c253c8,sao paulo,True
24544,b70756301d6fcc0725c60774a52d065f,710ffdf502c8581d4e5d4a5d139f1800,brasilia,False
24547,d2bff83d0edaab294ac81f5a5dae2a08,0a69d4359bde323285be50f7b6e0bda0,salvador,False
24548,8426a61c687c38a2fb35080413ec9eb4,c3b836aea9b06d84b1b9d38b41f137e1,sao paulo,True
24552,82399e6596439c56390d6e5399e382df,eb3ab1c724c653045580b0ca6a2a0da8,sao paulo,False
24554,79c8c817d8876952db086059ef7f522d,8d8974f0ca989a65832ba618313b3eb1,rio de janeiro,False
24559,60d2564adbb41181cee729e095b83d0e,aaf1903fb0eb54c9b158e738d9fc5405,porto alegre,True
24560,5a0a7e550cfceddb8e835ae54a3d0961,b2f7d7a2ae45fa22bc523975c98ea5b8,sao paulo,False
24561,add546d4d3ce43710bba09276bbe07e2,6e99627292e6e50e897b63a3b94560eb,sao paulo,True
24569,cf8ba1509b00eca37b08289371dbbf0d,6b17845b9378ecf3d2c326579c38b24a,sao paulo,False
24570,c4b8f31cb06079bdad3591ad9adc2d19,d234acfbe489e3cd99ffd62b7ac17138,sao paulo,True
24574,b25f39c89d2229961d464a9606aa8582,2bdd0a7c4c3c8942e2ce472523c71eb5,sao paulo,True
24576,80848ca638a6e695838ebee7d2409893,99ad4cfc3a41b227def56de8ddf4f91f,rio de janeiro,False
24577,3cc8411a4e4c202d794d444154b17835,d6db5ee5b53361802be791b85e7ef833,sao paulo,False
24578,098e7344bff99946b1a3c2c4357503bf,3b864cf315fee8e0e4dafd9396d57248,sao paulo,False
24583,59edcce6e0c1bcbf94a3c4bc23950e6b,5c3fc5d5058b1965e182a140d2980c48,sao paulo,False
24584,e9ccb8277ecd5374b5a0532b5ee47f7c,8b9c46cb78faa340ba59effb94b5c672,sao paulo,True
24586,52b39f7d5f670b983cae0ae2607bb1bc,a03a696301e1946f58f689501c6dc81f,guarulhos,True
24587,1ffd8e13662ff6d9ce2be11fd52f5b5e,19b2af4684c6b6c005ae43498f3abf1a,sao paulo,False
24588,7a8f0c1255003a0de7fd484dbab75fdb,04b48387bf71a20a7b51d540080e50f2,rio de janeiro,False
24591,bd7f6df012ed820ea52bf7f46da3026e,be2bfa73cb312a427f22e598733459d4,sao paulo,True
24598,b534b99a55f093b594d8306e8774590f,8a285783cf67fd0d6ba879be42d10a40,campinas,True
24604,cb8ac0a66ab9381703d4a2c473bba526,3ea7697cb679588274ce6d851dec2178,rio de janeiro,False
24605,4d9ec9c5440b083e87ee872dec1b32fb,3898ff50da10264026af32549f7fb3b0,rio de janeiro,False
24606,518a8da3b54c804945688f06fa29ee97,3bf82f36736faec5447806c698e05b26,curitiba,False
24607,c3cf38b5ae4bba4ccb2082824d3066e0,fb082762e5a4e41cedcf439f6f7b32c0,sao paulo,True
24610,6d15ab11184942cfb824b1946fc00aee,a90cbac9cff2b9205048ca41fab6fe96,sao paulo,True
24614,bdda3ba1c505bc39ff2117e340280a74,64d1731909bc780f4dd163b9c94b7372,sao paulo,False
24619,f0d9a9e5ae6be6b5b74b1d58208e6261,5ac3eedd22a6b9b50cf801e60e4fc8e7,rio de janeiro,False
24620,8daeaeb312867695e95090559c5aaaef,9335ae4e15f4b98e71a0340c3bbfd13d,sao paulo,True
24621,4d73a326dfc780a0a459f4ca37111749,40443fa34ffdf6e08864f0e327ba3fd5,sao paulo,True
24622,1634d04100d187e0f985f2eb2909cba1,1a3776751ed3dcf149859b769566fe0c,rio de janeiro,False
24623,03ad48120321b06697272dfa53deff2b,81434b9d10a7796f96c83d3b6695016a,sao paulo,False
24624,90ee67e34c9289cc136a3677fc118253,c238318d6dfa22f8c5f753d7f7b45f33,belo horizonte,True
24625,650f8b4597bac2e03e644e6e6d2a1122,ce23650d552b23150a2738a9d325e336,rio de janeiro,False
24628,f703311779ad4da44672d46ec63dc993,f2adc4b5b3101458bb92adfbdf8537d2,campinas,False
24629,93bb367e257c000bd449a46fd0e75e56,998e3585ac05662e53050cfbba2f5ff2,guarulhos,False
24630,74c42ab72711185c3dc65e4aec7b409c,8e18e3fb38f1f3f79ac2862f2b00c383,rio de janeiro,False
24633,a727355acb88d9b3e6e41fb2e3888a0e,2e3f19e3763da38dd82c6e2e9ff69c98,sao paulo,True
24637,95026e2a6e774fdf2bb59a5eab661b15,0f0c730c073bc0f1f9cbb6cda2ccb664,rio de janeiro,True
24642,b3930c1f3ba41004ea17303295d1fb86,bb52339aeca3a09121d9d0b1c88a9dd3,sao paulo,True
24644,ccc10a00d9ec059f5360475ddbed1816,e843b9018513091955d4f3b15a236a9a,rio de janeiro,True
24645,61907c80953898abbc85d0df266308b8,6f6496c886d70f9cce8559f2450f1383,belo horizonte,False
24646,a88fed0457fca64ff6996a284e38c63d,4492ec8a5b46d602f72a38b327008863,rio de janeiro,False
24649,17e6035d2c8a3c133174ada65347a2e4,e625f68cfc5ace3c29268bbda6328ae3,rio de janeiro,False
24651,74960f1e9b23374fc910ece2c75a8f20,a58c2ae6cb7131203e64eb6ab84a3434,sao paulo,True
24653,881206af1a6a9cd34119b99782759dd4,c868a030c18275a4b69dec550b92a6d5,sao paulo,True
24654,f98f9045770394ee230d0feec0817fe1,d721c06ffc4de876976100c345ce24ad,sao paulo,True
24655,c2926e31138df3c04db3e35ee72471ff,c3242bc205d376da386c194f6c42592a,campinas,False
24657,9d9551f39ab1dfc1287b84fe2da6f55f,6955b02fbb91a54af55310ac2ce3b3c3,sao paulo,True
24664,a0e963520ec328f1d0dfa09fc1deb60e,39261fec306b283a5bced88361e4693d,sao paulo,True
24669,bdf7cbcf2a174866c15ade0d9a55bf7d,2a4e10a332748a0ce92f8189c2ca4a1c,sao paulo,False
24670,cff23799a67437f662527dff6056233e,857818de2f9ea61790817c40cb6fcbd4,sao paulo,True
24679,9fbdb5da34e42e5603cd57ad18c79729,d33598b092332a92b7b489af1689918a,curitiba,False
24685,a195badc6ea6f1ecc6bd0e6fb4b45e05,968a920243024c3cecbae5fe32c17d19,sao paulo,False
24688,2bb1a4f728190ce6d581058525ed83ba,f4d8c7a4dcfbc7e13b7a93f95c23c9b3,campinas,False
24695,40720c42a96175879b2777f799bb29a5,2cd181b65a283b029e80b5e0e2c2d411,rio de janeiro,False
24699,18de001c224789d86e9b702f0c0dde74,6ac31cf2cdbfde9b26ac301de8f94f87,rio de janeiro,False
24703,b9b862b71dd3a13f37bbb72f2addc949,948a5aa4913457adb9094c5f3f308ac3,rio de janeiro,False
24708,81fd4d3b4acc4fcaee13b2e9bc62bfd5,b19be5e092bab4d46f0a5d73c652d74b,rio de janeiro,False
24710,3110b5fad81e43d7deeb4bb585bc43f2,82528de399a6e9ae552a75d956decbe7,rio de janeiro,False
24714,467a8138ba602b8e9740eff5e08d1f23,d483d7564d3587737d30375771bb72a4,sao paulo,True
24715,5265e13b1b649ee26bbaa159d56167aa,442fd67617440e5d001f5e5206f9d40a,belo horizonte,False
24716,8a24246c79463794ce357f7adc2eb5dc,b71f421805d1f5b43706d4c2f0db5556,sao paulo,True
24718,9562a9a598a619a1726397eb5246e623,db68bc0ec210aa334d85a4360e045cdf,sao paulo,True
24720,b30a09b85513a03dab6e86a547a73219,2f0b8de5b769f1fb9e33a828d229543b,sao paulo,True
24725,e398c7c31ed330a71788d15ed2fce3c1,5022998b373808425858c5fbb585728c,rio de janeiro,False
24726,525be0565c62b7b2f1fbcb67241fbd9b,69c63c544b530cd20fc9ca42a6b62525,sao paulo,False
24727,b89453b158d269f648d8a0185f16339d,2e273a2e17845c4e82d0e4f77cee91af,rio de janeiro,True
24728,e662f080948818831b03ae9386ddab42,937fcb3744fe04fe6197aaaf2b1a0c94,sao paulo,False
24731,873b407aec2027c9588607f4b0b8786a,0f5eb5cde12ff4b4d609d8c4fb4e20a0,belo horizonte,False
24733,bd034c2007f69b20fc34a194133c99f7,c4fb3d463124861b2fbfaa120b0b9dca,salvador,False
24735,38feb0b0bd51324506094a2c9f8bbc6f,6c03466a854c3fe8fee77457507dd5b4,sao paulo,False
24736,d91313a0c0af07ea76d8eb89ed780b61,516f6d86c15992b88f28e335a4d5de21,brasilia,False
24738,0ced306b608e9bc80ef960368a3414a4,2f5ff4d0d6e4f93ff81abd25f3e35391,sao paulo,True
24739,9e5416019158fcec718c7aa6dd877d8b,3cdde25678968e2b228c3839b58c9077,brasilia,True
24742,3a61b3fbedc733000b0529431170ddf8,2a950b7952a2d2eb12010d9f5d1b55f4,rio de janeiro,False
24743,a0afddbc8d20cd503b16d30779bb1c04,b44f9d08ca382afcea11e98ff844f89d,sao paulo,True
24744,1c4b050b03674a68df8780c156a1e117,c0a8281c9a51b166d389f6ee6c144dd2,belo horizonte,False
24745,deda46d52534f8f81c482a3980bf644d,9ea532ae1a81a461327f049050c64f14,sao paulo,True
24749,cf61ad2218e5c14397e7c0ba7a6a50f9,1f543da240d9e98a776df1a9b93fb0cc,brasilia,True
24760,b03212f61ea1e4e047d60f49271444c0,249aef511c0171483eb06077c8a98b65,rio de janeiro,False
24763,6bf198e21fd4b87c035d4e94da5d1f85,42e89706e18b5cd161f33ded3e9b379e,brasilia,False
24765,0459f8e390241a0cad720e0fce4e66a7,4a66e81f5facbb22056e99f332d918b9,sao paulo,False
24767,c8c18df5a0fc2bd0c67d168dad34eeb6,0810bec75fe542b1d68666785181d394,brasilia,False
24772,acfe0c2fea2b051266330ab0f7aece5e,d3832d663d780c302eed541de0cd7477,rio de janeiro,False
24774,9abf08c7cd99e4755666520ba9f96f2d,fede16cecec9d02f2959cc9e262a4ec9,guarulhos,True
24779,34edba1d39c09cb41fd226b21f2116c2,fb67b1f519b9850cc4f21452d9e5a586,sao paulo,True
24783,5854e79825b6bb53dcf1afdf5568a404,de7120cd5e3d02e79031699729b785c0,rio de janeiro,False
24785,f0cd656fd53ad367dc70806501ef74eb,d893f12ff8eafcaec2a4dbf5944d1c94,porto alegre,False
24790,4b9fec2aafb24c7a29deb4edfea665b5,364451e060b01bc8ec601cc26d23c153,sao paulo,True
24794,5366d1bcf7e5ea4eee3743562bb39aa4,814fe50852ab4b281eb92a353442483a,belo horizonte,False
24796,20780a7d28c56e659d58bccb369a0b3d,9b69d111ae725c1c335dc08bd928e377,sao paulo,False
24799,90c4f854c8aa741f36043f09790eb18f,b3a5381d8bb30cdeb5d9fed3b624359e,sao paulo,True
24805,48ccdeef5374f816e8e7112ce99c8076,b73c90779b141dd9226af3fc26b9d9cc,rio de janeiro,False
24813,52fb2336bbf199586136afbe9822086c,8e595e393b39a8843fa07dd9715232fb,guarulhos,True
24814,a1a43cda291e19630504e0139508698d,f05d35ea25fb09c61b7068ef73038e81,campinas,True
24816,e05fcf75ddcb70932821597dd5b5ae7f,946a373432fa262b9918c26b85b51769,campinas,True
24821,728bbcb612c732517a23c0131afc0908,537929855d22c9c8af8bede75ec4ba90,sao paulo,True
24822,04782e9b6da0d4326e534dae5dd3e09e,6cd650d55491e2da73465ce4a420afde,curitiba,False
24823,f8634a6cebe582fe768ba126c4efb871,3c4e2b2e5c5580ee9c48364f86c51263,porto alegre,True
24824,94be63e1a7ab923288bebfdca7e71e84,18c3eac6cbd75dce23b4c6a230341659,salvador,False
24834,d773f56956696c7d318daddf1df0f801,e85334bfbb907c9faf334a17f46124ce,sao paulo,False
24835,7f3550ae81191baec2a35d0e2a21a6d4,a357ac2c5f309e317ef913bdac069baf,sao paulo,False
24843,eb73628992e7d5099384b8016d82e775,8b9f34063c242242994cd8a08719f000,sao paulo,True
24845,a01a08ca0d8cf4c03ffd23029c091210,d9195d0325ce43bed923ee3edd6547e4,sao paulo,False
24850,84effd777e819e984c091302a37641d4,9baa3ebdd47ab308b0a043a9ff5a9f10,sao paulo,True
24852,2061aae06d3c562205bbb42dc429df37,dd4858d8abdc673ef7e2b69910158f3b,sao paulo,True
24855,efd2fcff6bef918e8a4ad7bb4c829acf,fbbc61fafbafa45406320a04a2c39c2f,rio de janeiro,False
24856,8f872e715d0dc90d10e7315809cdd49a,808dadb433aad1c6a2a45dcf10fb69b2,rio de janeiro,False
24863,27c0ea3b1286c30e92f05f413398d055,02f8be25cf5a4dff37f2b03f7fbb04aa,salvador,False
24865,73e6a8e83085aff9674ff4cf65247118,b85db2d7790a6505ae346aabc5916a1c,sao paulo,False
24866,1cdc5514158935d7bd408f33538ce130,2c196944844a66a1b80f84b3901d9bd0,sao paulo,True
24874,12731a5b2b2ad871d0994d8362dfbce2,b559f48b8ec90f0765f927d0d0f8e9e6,sao paulo,True
24875,9b1e6dedd7de3097acb7948dfd8cc359,4789cc608a76c22397fdf821a2bc2e88,rio de janeiro,True
24878,4bafda97f5402269975aa9d45b82b9b2,54141e794a36e7897371026becaed62e,porto alegre,False
24881,783b1d8d1782290b10a4d8633721e26f,f1206f8f523e838e4f0f6a2122a415e2,belo horizonte,True
24882,7fc972218babb3bd6cc41ada5145606f,d5ba94a4fd64c7563ad4e78f2afe5534,rio de janeiro,False
24889,11642b906362f0d80a1228e1fa45a18e,027366c552ba033496aceb34187f01d6,rio de janeiro,False
24892,595f5439ed1b17a564eaa4eea9312db4,39c1a7d9f3e2bd45e1b0ca9ce33cfb8e,sao paulo,False
24897,890f778e65429f5466787ff91cda177b,3ce3808526b96beccb8f0b4c690ed876,porto alegre,False
24899,c518733b452a98377e02153098a0542d,4f9aac9e4ad8fe9d9c9fe19daf940134,belo horizonte,False
24900,186517d0eb6786c1a45e1af8ac30cd28,73ef5e282de27dd8d7d50272332f2124,guarulhos,False
24902,6fcd3790fd12ab3c4eacc9da0f931992,bf06469eadee11e635909ecabf966022,rio de janeiro,False
24903,42c146c7d76c003910cda3357aeb754b,077e58337411253659e060d903cec280,campinas,True
24904,46a354ecffd29742e985db9b49cae302,f1f2220be2d7765501bfd00eb025fa3e,campinas,False
24906,609614169498a0a0719e1a47cd02b408,9eeadcff5162752a89925db4e4e33c42,sao paulo,True
24910,82da1fe1ba79ad376673815007b99ddf,1fca6e2c5d6938ecce03a96bd4d7c75f,guarulhos,False
24912,f53f689b6008c22da247ed23e3c0b685,50aef86314536113cf37ab64f241ef8d,rio de janeiro,False
24915,c52497bdac8af9917fe744d605bdc43b,c6b3ec6d4ebb93cc2ca09e6329d38f5b,sao paulo,True
24916,f1e4736be624a0dad3a1d2c67545518f,cfe96687550c3433cb992a3fc576084f,sao paulo,True
24919,78f792994f6c292b8038b7c4b5c3d9df,681957f67bfb9a208d049821b367f77d,belo horizonte,True
24920,63c6cc7ed0b8a61178a9ec1faa7770a6,110c0be1f16b752c89a04f1a29ec8b1a,sao paulo,True
24924,02d50facee2072550ae5a8ef3dc2e10f,739ee0b3c55d7509cbf93ba4275199fb,sao paulo,True
24926,6e2b63d5084b319e8d72270b7882e119,08433985baf2e7ff94f2046d7dd14fdb,sao paulo,True
24936,ca90add006fd5298fa92071a753eeeae,1e838d610c4558100d05ee4b24e874c0,salvador,False
24937,9a439e954e5b903680ccf8db9ed6a847,011aa728cdc4c57b506c6c40ac2a7712,sao paulo,False
24943,f7057bf47ad8d184d0857bdaee0a1603,bce6c0027c2efdbfcb8ffe58e2c5abc7,campinas,True
24944,897b5491a20140b265bdfc2fc760e84e,e0644e3a412f2daa01c7733b93bb5cab,rio de janeiro,False
24945,394706e9971fea983907cd09aa349ed8,04a3408f7d73698797fafee2580f4b18,sao paulo,False
24946,9bccdd3552c2a68af6d166dfd82be6ba,b4e1d5fdf13905222b7a571b9edad9ef,sao paulo,True
24953,a4de95599a7ceea15c118d8a59c8d574,75cf84d6780222c5fa6285b1a93532cc,belo horizonte,False
24954,2b4cbb171fffb2fac96f67bc9425ad55,1c6e766d755506bb1e7a7dfc0fe44bea,sao paulo,True
24955,a8442d4b8abaaad3eacc3338c9ff08cc,aa2df251bcd1c88412808a9c322aa857,guarulhos,True
24957,b72afa4aad9d75e39c6edeb6141a3a7b,e9b4ca702b84a59c19e3c4f27a176182,curitiba,False
24958,128e10d95713541c87cd1a2e48201934,a20e8105f23924cd00833fd87daa0831,sao paulo,True
24959,7885086b880b3ab7e8be74bbbe05779e,249865ef7c68054c2d31ded934f362d1,rio de janeiro,False
24961,e889aad082e12cd57386cac961a62d61,de4530c0594a6deb2226a823d7f504de,sao paulo,False
24963,982c51d6339b46194f28cd465e72e740,c5f6afd37241e12a72bbe95c5564ce6d,rio de janeiro,False
24964,3dfbb4a1925fb940c975dc4c5855a7d2,ae8db3ad1465ebe372f722f5d3dd5739,sao paulo,False
24965,282565c3d7b0439d7adfa7ad1df6ac93,d23e282d723fd63c3b23480bd3e466e0,belo horizonte,False
24967,a6ef39ae149a4aa36b96c2d5246b9dbd,3caf263e1c5e13a0b5cc638cfc9dbb16,guarulhos,False
24968,c4fef2621519c7ab7541140d3cbda9e1,b5990e25b793341673f2a60fa8c5368b,sao paulo,True
24979,b90e46cdc30adec2f0fa041984341170,16aae56add6dad28b649750cb6f7a1a9,rio de janeiro,False
24980,f5d82c89a8e580c89d24d874bdb6da0f,84246f284e7d0de50e53ac2abf96ca98,sao paulo,True
24982,dfc13c88dea9f7f4169aa827c7d434ff,d4d2af2131029c90e9e447e97da69a79,rio de janeiro,False
24983,9403f186541e5cfa0b72d67be22cb81a,ba379abd49e420a1b7379e7047a63f67,porto alegre,False
24990,1f45a28586a90ea15a58abe89e405d46,56b9be0a087336ee3ac2a4b75d588b5c,guarulhos,True
24998,99c17c28779e5f367888a507c1ceaf96,3e7b2e247e06d43230046f448bd1a6ac,sao paulo,True
24999,fe44f9cd0ee7dc74d7981ba0f7722877,b6a82f4b91aed72ebd1e0660357fbe3f,sao paulo,True
25001,d2d67eee0f617d4f903febb0279cd805,8391bb7cbeb9fc4ca38ba13af0673ca6,sao paulo,False
25012,9ab17910110e2869d3b5644d2002eb40,c0fa7f3347b157aa5d82b3c2f55ef164,sao paulo,True
25016,d0fc40215ca8a24ee1ad72bdac36c29f,d10065abe48b6225e69b5dd8ca4ee9ef,sao paulo,False
25019,5943d2b7f07adf0f9bd4dd14b9ecd070,b203cf39f884e69ed6902e98fd64c552,sao paulo,False
25020,820749211528f2ac3c371469c8dcff94,f439a62be9d46893925dc9c101e2b80a,sao paulo,True
25021,1e5276061569fd2d678f6363fd8f0aa1,e14ffadfda9f3cd76ec8c4fc2cfa9cb3,sao paulo,False
25023,f471b0bfd4301c5ec83e053239f02fac,879c6d8923bcd483cd105a6b224d4027,sao paulo,True
25024,5e7dc712b9b97639cbac22ffe7701945,ea3ba35bd5dc1f3db4ce8f9ef82232b6,brasilia,True
25029,930fd7026095ac4b03da401970cee5c9,aec43290803fc74ac83844dd7d6005e6,sao paulo,False
25034,6f4c8d69711bba5c237e9a353acca903,d7921b1a7133e7c8e3bcecc880516cc5,porto alegre,False
25038,aeeab8637de633de993bd592471e4cf2,620a1ea38a8b57e0a493b54c6d43ecc3,sao paulo,True
25039,3a438588c7446ebe249ca2658e5e99bb,403c18ab4dd89d3ca5e3690c73832ad5,brasilia,False
25043,b2472725debf23eabcb392ccb8401a4b,e62609b42d75d6353fdd9dfc10b86a08,sao paulo,True
